Position vector (('Age', 'StudyTimeWeekly', 'GPA')):
[18.0, 2.679497334995624, 1.8136795536240533]
[15.0, 13.430236145620748, 2.7725493723030685]
[17.0, 0.0871915991316085, 2.4400060965135784]
[15.0, 18.493022108103617, 2.8684641563014504]
[18.0, 2.25008266476183, 0.5166315139842032]
[15.0, 1.8976846029514929, 2.8914784699994827]
[16.0, 6.660152661044885, 0.7109569819873364]
[17.0, 7.471325720781612, 0.4244328946229094]
[17.0, 4.286001446457572, 2.248337588471201]
[17.0, 11.702433218542494, 2.7154909355151484]
[18.0, 8.858281960839271, 4.0]
[17.0, 0.6835117808217483, 2.676389709344022]
[16.0, 6.393041245106012, 1.8547004421395887]
[18.0, 16.20865827146341, 3.5485205508668662]
[16.0, 13.794030697237371, 1.9523336493468064]
[15.0, 14.49741707159761, 1.84964338845104]
[15.0, 13.962338481670471, 0.8752010880422385]
[15.0, 6.219460427660666, 1.7935557295101183]
[15.0, 1.9932784415355176, 1.8556669117535305]
[16.0, 5.44934368066192, 0.5511396527389846]
[18.0, 16.635706003703184, 1.580398635704129]
[18.0, 19.609415955661422, 1.8741577780119305]
[17.0, 9.876940294831227, 0.5152393995715008]
[16.0, 0.1940070984608444, 1.331229485851261]
[15.0, 2.8008962426845807, 1.621772736089614]
[16.0, 6.441611506325316, 0.384375395876116]
[17.0, 11.571706971858994, 1.3635615499322744]
[17.0, 1.5018729161062794, 1.479668777301296]
[16.0, 18.86714597419764, 1.5812038761627714]
[16.0, 7.3016734656880145, 0.0]
[16.0, 18.251684358496465, 1.886578592822845]
[18.0, 15.610436055140436, 0.863545351686935]
[15.0, 15.108745450311623, 1.4887052948653967]
[16.0, 12.13439159564464, 1.4729004934270762]
[16.0, 12.535676341036892, 1.3440857175872982]
[16.0, 12.760064704324964, 1.364736910668082]
[17.0, 12.57442774051164, 3.8302053754229743]
[17.0, 11.074564627967224, 1.597365745031795]
[18.0, 19.72828036965777, 3.320316974439931]
[15.0, 14.645811348513922, 0.6487053948776081]
[18.0, 15.538927767850424, 1.0182646498699195]
[15.0, 17.449256301673483, 2.440769899927139]
[17.0, 4.312795254516983, 3.1525193708574304]
[17.0, 1.6760831819012156, 0.2170420107058955]
[17.0, 9.657888731971973, 1.811622380951548]
[18.0, 10.281613912385463, 2.777966932491008]
[16.0, 16.583635598998356, 1.223828264622006]
[16.0, 8.875671585646714, 1.101939932271634]
[17.0, 11.417060510886255, 2.060172050067505]
[16.0, 10.541418770269166, 2.5244226584154354]
[16.0, 0.7640556751478211, 1.9665140417865183]
[18.0, 12.30429793193828, 2.8415190017676264]
[15.0, 16.560865715485043, 2.200020267296471]
[17.0, 3.1500109615160765, 0.9252693613945324]
[17.0, 11.886634678531916, 1.8425841347566336]
[18.0, 11.872210888928286, 2.6696408286087285]
[18.0, 3.283699281127175, 1.3276664298868446]
[16.0, 2.4692714746147204, 0.7547506714781123]
[17.0, 19.60103885952969, 1.845656783786327]
[15.0, 7.874383393060751, 1.537989779203268]
[18.0, 4.548434574470585, 1.58092662695241]
[15.0, 3.426490889087499, 2.883799714630056]
[15.0, 13.3520342716647, 3.054990810980984]
[17.0, 12.188905946545576, 0.3280857038991219]
[17.0, 12.871042459748349, 0.6115693055183088]
[18.0, 1.7601205502290451, 1.5674124377048069]
[17.0, 17.87069166996874, 1.2197472447014093]
[17.0, 7.785327936180966, 3.0213988805197203]
[17.0, 6.267388128607159, 2.262147696008476]
[15.0, 9.247228944954784, 1.4550854526151875]
[18.0, 7.801321314952565, 2.448840530622927]
[16.0, 17.27154006278292, 1.2800415789704742]
[15.0, 18.58521950395784, 1.0433801278881183]
[17.0, 6.069064328992124, 1.035181530409912]
[15.0, 17.278716149199095, 1.5730510214028783]
[17.0, 15.630462590661342, 2.898151345753362]
[17.0, 18.61615344689524, 1.8209201086118587]
[15.0, 4.915006243717757, 0.7287945170807484]
[18.0, 11.539183002419582, 0.9023572553597988]
[17.0, 5.490891694808893, 2.421061773387504]
[18.0, 16.481889809687484, 1.2212994205081906]
[16.0, 0.1064838114212851, 1.996107386442232]
[17.0, 11.29638325772792, 0.622706295394981]
[18.0, 6.78406862543836, 2.902602512683793]
[18.0, 6.453674141556405, 1.3486070016063347]
[16.0, 12.89812647729834, 1.35114105198072]
[18.0, 17.02968898627988, 2.745554082849828]
[18.0, 12.183907827866523, 2.993214464144568]
[16.0, 17.06345957293445, 1.5892697074168551]
[17.0, 5.291942237620599, 1.653099762097065]
[18.0, 10.390037095299622, 2.136285525349759]
[18.0, 9.01073078134152, 0.7370487522929228]
[18.0, 0.2328979900619243, 0.3527519592274268]
[15.0, 11.136242862814802, 0.6901567908276482]
[16.0, 13.230486482923498, 0.9430459197705604]
[15.0, 11.8382880883814, 1.881978741027912]
[16.0, 14.72559797566843, 2.474039536809681]
[17.0, 11.42679056906154, 2.5077426742068285]
[17.0, 1.3350050970151384, 1.563591912280606]
[18.0, 2.3289104816942285, 2.4556437547462835]
[16.0, 11.929491550879048, 2.7366048752761047]
[17.0, 5.499583839472804, 3.2620199899463747]
[16.0, 1.5929025806953168, 2.28387095613807]
[17.0, 8.592054868970935, 1.1544100089135072]
[15.0, 11.086451961673108, 2.7890998282690926]
[17.0, 6.574919766992132, 1.5386892509239083]
[15.0, 14.40867404451556, 3.0560700900603366]
[17.0, 12.875412162024894, 0.7408967018564105]
[18.0, 6.656367221833439, 2.499681179530751]
[15.0, 15.097450578171212, 0.8952499802854423]
[17.0, 12.973900850660709, 0.7742848136453381]
[18.0, 12.74890757435804, 3.01480253360998]
[15.0, 11.06855401574136, 1.821442173929074]
[18.0, 0.2277933617710559, 2.543009095435074]
[16.0, 13.930143669537784, 0.645454380244234]
[16.0, 7.5208358221831295, 2.631367841368872]
[15.0, 18.85219420317312, 2.7124204664131986]
[17.0, 16.359695421544107, 2.672755461068081]
[15.0, 11.753889390626243, 1.7148117851610198]
[18.0, 5.043639636385389, 0.2109791787447653]
[17.0, 4.074347865553332, 1.859071573097468]
[16.0, 6.807696753550983, 2.672866707350141]
[17.0, 9.531358871600371, 2.7192011567406125]
[16.0, 5.921310200778942, 0.7369928855488138]
[17.0, 10.298589907849657, 2.295213477500577]
[17.0, 3.3074085102637185, 0.84069094147179]
[17.0, 19.55425625651, 2.131628504443662]
[18.0, 2.1584910992998774, 0.9922965742511932]
[18.0, 18.63888279308744, 1.451872243083537]
[15.0, 18.271560228053897, 2.860396826235563]
[15.0, 10.50720963638996, 1.1825650544782942]
[16.0, 14.498205436721689, 0.1306542378736745]
[18.0, 8.720965959451757, 3.3627162150851144]
[16.0, 12.600691550848763, 2.251847104187132]
[15.0, 6.811518748422374, 1.6884763841942343]
[16.0, 6.023180395708907, 1.8154017176022967]
[15.0, 11.564595723390276, 1.4948695594196215]
[18.0, 9.962593483679608, 0.0]
[17.0, 11.59072738299962, 1.5717864335294334]
[18.0, 5.733211625740459, 2.2346855491679]
[16.0, 7.339156636339905, 0.5086565007104289]
[16.0, 1.677959212578186, 0.7016799102374711]
[18.0, 1.0455274454441144, 1.817789572439356]
[18.0, 5.069142593460326, 2.3375584621180696]
[15.0, 1.4849371866109151, 1.763324115898465]
[16.0, 2.075494172694814, 1.580149839040757]
[16.0, 16.25856810787874, 1.513660412883276]
[18.0, 0.777473940333786, 0.5468398683049477]
[17.0, 13.178855878694854, 3.112170722339197]
[16.0, 5.45115497630801, 0.3075940597283189]
[17.0, 17.430913614162527, 2.228511429722963]
[18.0, 9.69984569154999, 2.5064154144606747]
[18.0, 6.111529186556515, 1.9775380444250967]
[15.0, 10.352778713788693, 2.340811012860678]
[16.0, 7.639160380905377, 1.261128239702075]
[17.0, 11.286021293396605, 1.783001895562732]
[15.0, 2.2906573665269647, 1.501240091930044]
[16.0, 19.939810056251023, 2.2392539847060284]
[15.0, 8.511117553934351, 3.823801327886915]
[18.0, 6.964612794147373, 0.895261805081618]
[16.0, 14.204196966325298, 3.5326403833692965]
[15.0, 7.27798812990665, 1.022641733675116]
[15.0, 16.66548610057515, 1.960538709128941]
[17.0, 9.085414487208505, 2.7454918014149503]
[15.0, 14.391168265308698, 1.554112898573]
[16.0, 2.149064328837731, 0.7068253462731773]
[16.0, 16.922383711102235, 2.823600084682192]
[17.0, 14.714359735562198, 1.2934088269809283]
[16.0, 4.234335569239313, 2.126276926186896]
[18.0, 2.905720194915733, 1.112671201191301]
[16.0, 6.325846974512488, 1.2615877089185958]
[16.0, 19.521411720638085, 1.0784851348128086]
[15.0, 5.136631491341173, 0.6754583905284621]
[15.0, 9.122544178932666, 0.6854728696794552]
[16.0, 0.6004045143467263, 1.020926365102642]
[17.0, 7.944550591324651, 3.427620857629511]
[15.0, 11.426400308662055, 3.2485727923536656]
[17.0, 19.062492250159305, 2.278951504956563]
[16.0, 10.334720898801288, 0.8330790224853892]
[16.0, 16.382146523553757, 0.8570927943521445]
[18.0, 10.94255285137801, 1.744497662766337]
[15.0, 0.815700268710362, 2.806877505411242]
[16.0, 6.300165503795481, 3.490543307137981]
[18.0, 11.510990156622064, 0.6939648518623458]
[15.0, 19.011879318622487, 2.16155873707839]
[16.0, 17.182607195024666, 1.8933444720314547]
[16.0, 4.567112283576953, 2.882958070804152]
[15.0, 4.40219660038327, 3.270373860776488]
[15.0, 4.023459342278015, 1.027015599936749]
[15.0, 18.449977926050064, 2.48966890236666]
[16.0, 17.053323062034412, 1.7087987708583718]
[16.0, 15.497668645058976, 2.324093256836654]
[18.0, 7.854702284484551, 2.1974911457392072]
[17.0, 10.087614085975336, 2.500113299959695]
[15.0, 9.286634895903056, 1.0500058515104695]
[16.0, 5.067962151187453, 2.438440919001191]
[16.0, 10.10056092297534, 1.9146018444641888]
[15.0, 0.6099309570550893, 1.6278371303258028]
[17.0, 2.636207469949184, 1.069524152365119]
[15.0, 17.73179192337893, 2.369652312774279]
[17.0, 15.033595340628466, 2.9747406949660418]
[16.0, 8.457368181181742, 0.3578088919508027]
[17.0, 10.343007245677544, 1.9225514899197127]
[18.0, 7.399977719199549, 0.33096690773874]
[16.0, 14.81559734321345, 3.219685483262613]
[18.0, 15.683743584641592, 3.9514599508156745]
[15.0, 15.265703804063184, 2.7952105534902603]
[15.0, 14.452234496688993, 3.5617432680571097]
[15.0, 4.090086773855917, 1.36108822691039]
[17.0, 6.759399584809575, 0.7389589820946485]
[16.0, 9.3969086996735, 2.3207725437642064]
[15.0, 6.615859828553113, 2.837891417954615]
[15.0, 15.09880400316658, 0.8273394905182188]
[16.0, 6.587070484999094, 0.8758837048232606]
[15.0, 2.764641735706743, 1.4679683162543722]
[18.0, 7.980809040966081, 2.122102757166825]
[16.0, 19.598288655647607, 2.4818134094533937]
[16.0, 4.517628258671518, 2.876083672610056]
[16.0, 12.24317317886458, 1.6626921985519796]
[18.0, 8.659460996794126, 2.9640587263043403]
[16.0, 1.4204913529865326, 2.03217846252961]
[18.0, 9.75753211996119, 3.207819245384204]
[16.0, 14.043286572966249, 2.553484846074773]
[17.0, 10.264399516556376, 3.128858646003016]
[15.0, 17.442121274931623, 4.0]
[17.0, 5.778740333151653, 1.357062701404827]
[15.0, 1.7249834260792984, 0.6848879979871082]
[18.0, 18.73131223316012, 2.2346962873244927]
[17.0, 7.56392699056438, 1.953200561311372]
[16.0, 11.528111029072669, 2.4709240029839887]
[15.0, 15.84006252260392, 2.512488758731327]
[15.0, 6.486273277511612, 2.0972515782565893]
[17.0, 14.323290763552222, 1.3451314633822888]
[18.0, 2.7083769963565607, 2.241727972459657]
[17.0, 5.825874944110105, 2.637348954652655]
[18.0, 2.894212722730398, 0.2861100389415956]
[18.0, 16.224611168027156, 2.0845477071034386]
[15.0, 4.452984704535707, 2.7778858935835875]
[17.0, 14.348071108104206, 0.4841831958032389]
[17.0, 18.86596794491305, 2.875735286006944]
[18.0, 10.55544418137754, 3.4713372144944583]
[17.0, 10.800583845213756, 1.3180744589421032]
[16.0, 9.22067136195624, 2.715908932047662]
[16.0, 6.517802867872855, 3.4745618447603603]
[17.0, 9.513100618498342, 0.9349429908719434]
[17.0, 12.056150645335189, 0.5185224297099189]
[18.0, 19.719831443413188, 2.726094628858152]
[16.0, 18.755291186364484, 3.099064650031246]
[16.0, 17.243059165862434, 2.0735452919667288]
[15.0, 17.782610714097167, 1.983133992222757]
[18.0, 9.35698366584086, 0.7662736791529805]
[15.0, 13.148886543549295, 0.6361329335031771]
[16.0, 17.901334458724282, 1.1480334125866043]
[18.0, 7.859015299827061, 1.7504046795082222]
[17.0, 19.23524956690937, 2.8211081074612654]
[18.0, 8.31572124138366, 3.240512073968693]
[17.0, 12.021653307864312, 0.7058616313604631]
[17.0, 14.19609426544744, 2.9127221778502177]
[18.0, 19.011840261518767, 2.894723042268489]
[17.0, 4.8923254810453205, 1.777279849146076]
[15.0, 14.922619564772845, 2.4571875145361584]
[16.0, 10.416311722881645, 1.9390765371477845]
[17.0, 5.371142812412821, 2.291686152272234]
[15.0, 15.532136795927812, 0.5847407288696445]
[17.0, 11.04444560347693, 2.905466160345195]
[16.0, 13.219476412993515, 1.7389421343230629]
[15.0, 6.45802137155802, 1.6698070522329402]
[16.0, 9.6254790365521, 1.6482889223547217]
[16.0, 12.34708501976134, 2.7103913101189026]
[15.0, 8.09821628539688, 1.956169125963332]
[15.0, 3.967450796954026, 0.6729361977994386]
[15.0, 19.23280984630608, 2.607172929225517]
[18.0, 10.229350800852348, 1.5660204997024247]
[15.0, 14.67840740575401, 2.197394591639808]
[15.0, 8.220943871121163, 2.332971816562523]
[15.0, 7.102635280514327, 1.773293697386631]
[15.0, 8.1432859693425, 1.1496496267546503]
[17.0, 8.183932875712996, 0.8409854510198023]
[18.0, 10.883602318839072, 1.5635740338353443]
[16.0, 10.869397399627264, 0.8707134779286393]
[15.0, 9.943076317657432, 0.61316598823277]
[17.0, 2.695715698348762, 2.57239170870492]
[17.0, 9.921509570010622, 2.30759662333527]
[17.0, 3.3820780084130297, 2.3180465210933434]
[16.0, 2.5227157259153032, 2.31055728577378]
[15.0, 18.652914346823355, 1.5858200366928563]
[18.0, 12.099000262954084, 1.6306137401298542]
[18.0, 13.189801162491683, 1.558632200330993]
[17.0, 8.035873406667275, 0.6835053013860497]
[16.0, 18.179617838297283, 0.9709123787681464]
[16.0, 12.75860979159331, 3.3446266750887066]
[16.0, 15.38339739047175, 1.8859166518517383]
[18.0, 7.371249380554277, 1.4699645571762952]
[17.0, 19.20023761638251, 1.436375445405192]
[15.0, 16.4092258031663, 3.399542858486649]
[18.0, 17.078969260290872, 3.5635357914562173]
[17.0, 3.443885348515085, 2.0744387503601613]
[17.0, 5.41926415742439, 2.5040052870066454]
[15.0, 5.712531993671542, 0.9669488067667787]
[15.0, 5.418184464937424, 2.6910442047353333]
[15.0, 17.10816324208576, 0.8647850838512876]
[16.0, 0.6376959041718422, 1.993952452575168]
[15.0, 1.521999779615486, 1.2001797196357924]
[17.0, 5.478297412598074, 2.195712898261988]
[15.0, 3.997459492988873, 1.9012665239921247]
[17.0, 4.637192277656967, 0.8399765237396326]
[18.0, 15.958863785066, 1.3620437691526197]
[16.0, 11.26253187784094, 0.8507438645015205]
[18.0, 0.1154132258593598, 1.0033653059742336]
[18.0, 8.586455314083905, 1.3905396980299167]
[17.0, 8.157698537007178, 2.4399813258092324]
[18.0, 2.2789053888908706, 1.2433117162791911]
[17.0, 13.522835772029143, 1.9648466563741724]
[15.0, 14.04194376758982, 2.6882293307172063]
[15.0, 14.417864381041952, 2.739701667259576]
[17.0, 14.56941891117184, 2.496121936033516]
[15.0, 0.001056538645936, 2.968807133269986]
[16.0, 19.078416076934445, 2.215944169222752]
[18.0, 16.28417534109326, 3.5037432645192648]
[16.0, 18.079633931785708, 3.3847294719580105]
[18.0, 0.3128659061486827, 1.417604009607429]
[15.0, 18.677175915714788, 1.139337063496313]
[16.0, 16.195770573762093, 0.7695898642280781]
[15.0, 16.74438285917397, 2.34844345354412]
[18.0, 1.8657476944393705, 0.3218314296846537]
[17.0, 14.775560578371952, 1.1241371864897378]
[17.0, 19.19833379284182, 2.7170969538329475]
[16.0, 13.570946828363212, 2.6565407804958623]
[15.0, 11.411228092492127, 1.5277480662258427]
[15.0, 18.91259355497994, 2.735672949043832]
[16.0, 8.85874243468872, 3.748102280530043]
[17.0, 11.985871326209574, 1.7062124885863237]
[18.0, 9.526765869887324, 0.9590415228646012]
[16.0, 18.656924427205983, 4.0]
[18.0, 1.5216945353101452, 1.8589248556209288]
[17.0, 10.022394016506963, 1.0007755569217258]
[15.0, 13.739048827708766, 2.413651872584266]
[17.0, 15.83813076844474, 1.1721916329362534]
[16.0, 11.660372948882728, 0.2759351000710758]
[15.0, 18.17835488242908, 1.907640379807341]
[16.0, 18.839828937677435, 2.018579782190191]
[16.0, 1.2863844638716704, 0.9157121795938512]
[17.0, 8.047410790827488, 3.12911663958354]
[16.0, 0.4691804344230887, 1.945989188418632]
[17.0, 6.588333147488859, 1.510058697488437]
[15.0, 10.737364359412044, 0.1530318116508149]
[17.0, 18.215898610198977, 1.7119846768416216]
[15.0, 16.931086449308058, 1.419977098603833]
[17.0, 2.5499945334397145, 2.438731252650425]
[18.0, 1.860607494817914, 0.3167559737315224]
[18.0, 11.78534677513334, 3.5433159148930136]
[16.0, 10.642359449175654, 3.1252696624964185]
[17.0, 5.327552828600477, 0.6550115881417289]
[17.0, 17.989061691076703, 3.5116138627312408]
[15.0, 18.54732818923107, 2.8625628192347974]
[16.0, 8.052228766803253, 1.1162284613450342]
[17.0, 17.806051142270405, 3.2011819553323124]
[16.0, 7.678977885259453, 0.1005921480894177]
[18.0, 14.736336636594004, 3.017133682391308]
[17.0, 9.518844350954485, 2.220548508939325]
[17.0, 2.45166313014366, 1.1110684623439582]
[16.0, 18.55868402474043, 0.9918923912020086]
[17.0, 9.081931867550733, 1.175347658120809]
[16.0, 14.689740806448071, 2.2925396421337085]
[17.0, 7.343476288625843, 2.2942213571902887]
[15.0, 0.3776175715246932, 0.3699206268971446]
[16.0, 2.010607173836718, 0.6657412071192984]
[17.0, 9.924389589798489, 0.7289188138326557]
[18.0, 13.799287142527248, 1.010198033751084]
[17.0, 6.694706531585581, 1.8298105464885008]
[18.0, 13.909769183553006, 0.940947219838506]
[18.0, 13.97271178863912, 1.1528666911541523]
[15.0, 14.078718146556618, 3.030196982539537]
[16.0, 9.850437080410169, 1.7570919535414902]
[17.0, 18.29772300243008, 1.966123442653016]
[15.0, 9.783930359612311, 1.301643735879369]
[17.0, 9.005303869932764, 3.772896608478868]
[18.0, 3.98761638021254, 1.922165909079572]
[16.0, 6.15310174712673, 1.789036775909554]
[17.0, 0.8466898503660669, 0.6329881184701]
[17.0, 12.670705872323405, 2.8504352924310816]
[18.0, 4.970714878541857, 2.684821286526617]
[17.0, 6.083105089709302, 1.899340250146643]
[17.0, 15.416290433286424, 2.454306701864281]
[18.0, 6.544423663229077, 1.2083322825671698]
[15.0, 4.843917840262844, 1.5269160461968396]
[18.0, 3.381154982674115, 2.6867167544354524]
[15.0, 15.497168043639116, 1.1307853592581485]
[16.0, 2.5941251598005377, 0.7411030550092116]
[15.0, 9.07507520500707, 2.8934002946535644]
[15.0, 10.138602321543887, 1.3763806884640657]
[16.0, 13.747798253714292, 1.935602560783459]
[15.0, 12.665669646659907, 1.0583113523259429]
[18.0, 16.214413458903497, 1.230428755834961]
[15.0, 0.895028678524763, 0.1470688699977313]
[16.0, 5.928814495587944, 1.1696905137872946]
[18.0, 5.6026823755075945, 1.016215042238629]
[16.0, 2.9203381118421645, 2.5210277348652257]
[16.0, 5.783565077128863, 2.027841922241568]
[17.0, 6.195306282858068, 2.670947554324345]
[17.0, 10.437689238549568, 2.87287936550396]
[16.0, 13.27408957852512, 1.0296486453677298]
[16.0, 7.622010272236281, 1.757497312769606]
[16.0, 14.389404626267623, 1.895283343248585]
[17.0, 6.7233067715916, 2.035367286041147]
[17.0, 5.805673546295207, 2.053147894166025]
[15.0, 10.823761117140489, 2.329719254270638]
[15.0, 0.4743272061158121, 1.7562115530004156]
[16.0, 1.5957824726800074, 2.827342954327372]
[18.0, 8.359390871730541, 0.6937125121602848]
[18.0, 18.85825422783513, 2.953961921722677]
[17.0, 14.430235596868473, 0.9894684413187074]
[17.0, 1.762531390011155, 2.1370681063433614]
[17.0, 16.926360255617475, 3.03210533252155]
[16.0, 14.64601541216362, 2.804363175110951]
[18.0, 12.218930514053064, 0.6128025023431376]
[15.0, 16.405859212183547, 2.202232939648992]
[16.0, 8.082196954859143, 1.4102620381944773]
[15.0, 4.430021017077054, 1.4414095429135232]
[15.0, 10.240467782175187, 1.2335870210314048]
[16.0, 10.976835111869477, 2.7905751470187807]
[15.0, 10.766527440198242, 0.3785436345391653]
[18.0, 11.301475829602106, 2.1728123218250155]
[15.0, 18.97409836478361, 2.3916876827143443]
[18.0, 18.04491246192463, 1.7831074672235316]
[18.0, 17.514340731178788, 1.7859269858399722]
[18.0, 16.028336218172544, 1.2687721230682183]
[17.0, 18.868562145305702, 1.4868656515688805]
[15.0, 1.969892833588065, 1.0619359966520148]
[16.0, 5.30246522891479, 0.0]
[16.0, 9.901118913091697, 2.1516179803357813]
[15.0, 16.930689862468103, 3.5974890937641693]
[17.0, 10.10331423045465, 3.812757187598897]
[17.0, 14.960694786831771, 1.1767815056705988]
[18.0, 2.7791981049783243, 1.948327515860377]
[15.0, 5.048276259531203, 1.8080971980423568]
[15.0, 14.635521900753448, 3.222140089605496]
[16.0, 3.294680177754481, 0.8092601434109807]
[15.0, 7.027118693098535, 1.2945928801079334]
[17.0, 5.2973251562714285, 1.0777476837996005]
[15.0, 6.997233884449569, 2.920181898407056]
[16.0, 14.166480981559406, 0.7961429158962126]
[18.0, 7.35694362285602, 1.446052351501112]
[16.0, 11.105266452158803, 0.9401842567137784]
[16.0, 1.998637541088193, 1.7820606670994417]
[18.0, 16.100353864692558, 1.1058998695955586]
[16.0, 7.397772512962497, 2.81347034515229]
[16.0, 12.97068318066685, 1.65178667236737]
[15.0, 14.507792033236653, 3.603507572240497]
[15.0, 4.193218442234008, 1.5269602894052965]
[18.0, 17.693499699066997, 3.4590447338738057]
[15.0, 12.32448503213906, 3.3339700023673537]
[15.0, 8.57450283502963, 1.7181817231817458]
[16.0, 3.646703671564391, 3.1832324893858304]
[17.0, 18.846018758024133, 0.9966476630212407]
[15.0, 15.101364082632502, 2.525086321570887]
[17.0, 4.1604912546649775, 0.512852046329121]
[15.0, 6.75421549448449, 2.864498066852598]
[15.0, 16.193485161761465, 1.733364046560005]
[18.0, 13.91355326430678, 2.9868916209305363]
[18.0, 15.315685854314488, 2.565368052695248]
[18.0, 8.824022044258648, 3.1391893048250425]
[17.0, 14.329525252843338, 3.636416567860032]
[16.0, 7.729874457278274, 1.467442366638756]
[15.0, 4.225258338763929, 1.7995311493172337]
[15.0, 12.6535406968272, 3.1831261171881216]
[15.0, 19.520278511975885, 1.441964197006561]
[17.0, 6.212019427906592, 1.881588986626361]
[18.0, 9.219391844250794, 3.1326292974173744]
[16.0, 13.480027421397072, 0.8142853492286524]
[17.0, 10.830125642449758, 2.4777903742896354]
[18.0, 16.868555914180984, 2.9713320163258232]
[17.0, 15.234854129390316, 2.071972431377945]
[16.0, 1.1659440772471408, 1.6356867327778124]
[18.0, 19.96842467847548, 0.9062765162662464]
[17.0, 15.048049074389343, 0.8090678531539729]
[16.0, 17.278066325882264, 1.6838320257206556]
[15.0, 13.023954241906928, 3.138784394067383]
[16.0, 17.125702560935245, 1.798950340087624]
[15.0, 2.247659498574188, 1.687307435197655]
[17.0, 6.954756711186311, 0.9030855768578068]
[18.0, 17.528418872089855, 3.137624350847544]
[18.0, 4.033104225337844, 3.189217169770364]
[17.0, 1.564841971600455, 1.795369078193629]
[18.0, 15.76237879890438, 2.435958199527401]
[18.0, 16.709723112865923, 1.6884896091579062]
[15.0, 3.253044363798012, 1.8440563794665368]
[17.0, 17.08691965565431, 1.3055845144947993]
[16.0, 13.735355911943392, 3.545153035874012]
[15.0, 10.40165366433168, 2.17234554236808]
[17.0, 16.6050038556277, 0.3751478505639292]
[15.0, 8.384984986379315, 1.5578704926030598]
[16.0, 3.879879124467944, 2.185710840310208]
[16.0, 5.697053532212273, 2.4598046717382283]
[17.0, 10.103280365866295, 0.4275685065973586]
[16.0, 10.626615853463514, 0.8719991150294315]
[15.0, 16.111616528824673, 3.2229374986891246]
[16.0, 15.827054473046688, 0.8181261027428247]
[15.0, 11.627331144091498, 0.6189366143827062]
[15.0, 15.615709667309527, 1.1746095143108737]
[16.0, 3.83546916587342, 2.8005690841335875]
[17.0, 1.0012905418658868, 2.995458295719109]
[18.0, 17.472676452694003, 3.353659743298607]
[16.0, 1.5110898752553914, 2.7326611971495227]
[15.0, 4.933768594879946, 2.555667542727533]
[15.0, 13.906378992487692, 2.378050042081803]
[16.0, 8.188958752546183, 2.0607924590958486]
[17.0, 17.526279398310177, 3.1152505558547765]
[17.0, 5.959595893245391, 3.453790618896306]
[15.0, 0.2374269333871859, 0.0]
[15.0, 6.013112811214882, 1.0281836891510068]
[17.0, 11.561500983696632, 1.989455195588546]
[18.0, 7.518767508065867, 1.6720340583678444]
[16.0, 10.697455115175105, 0.8762666604767739]
[15.0, 17.531962376700374, 0.8597452884552536]
[15.0, 18.24970108460737, 1.970600159244711]
[17.0, 5.319481293082243, 2.268850734169383]
[16.0, 9.242809465398016, 1.11944101772116]
[17.0, 10.982880304829024, 2.370893096932428]
[16.0, 18.982249137764946, 1.499701931968684]
[16.0, 19.972346383287693, 1.8790984603853385]
[16.0, 4.708144976830533, 1.699348106354839]
[15.0, 14.539597426916307, 3.3675911599478865]
[18.0, 7.560621244663903, 1.2878189977208636]
[17.0, 0.1621639377242645, 0.0]
[18.0, 0.1850504487180471, 0.5764027197831978]
[17.0, 9.211320151245117, 1.99229884714332]
[16.0, 9.766698260086692, 3.043931624402609]
[15.0, 0.4513939314688531, 1.756186167808898]
[18.0, 13.73854833548605, 3.2537859623175915]
[15.0, 5.880067771899062, 1.0933875706255465]
[17.0, 11.197862030718987, 0.763471998256058]
[15.0, 6.018381463308375, 2.2973555861936927]
[15.0, 3.342686297386144, 1.6511561293797232]
[18.0, 8.143474771977505, 2.827614868021281]
[16.0, 4.645467295810015, 2.0557722559036584]
[15.0, 10.69601953838336, 0.7697406121390962]
[16.0, 3.976570605729599, 2.635693450834733]
[17.0, 10.168119532892542, 1.9337798086138684]
[15.0, 3.147570297377351, 2.7157532703177374]
[18.0, 13.4194941897157, 1.325172784257977]
[17.0, 15.07875368882848, 1.2450911401798577]
[17.0, 2.2078846849986755, 1.3339741028791137]
[18.0, 9.356048240746784, 2.622327676479096]
[15.0, 1.4174340130974716, 2.407284043136154]
[15.0, 11.963648910840048, 2.266160309674473]
[17.0, 5.288085958592907, 1.7609996788469535]
[15.0, 10.552489136774156, 0.8130174224118295]
[16.0, 10.349220187685823, 2.19241453410119]
[18.0, 18.487086923876006, 3.211743755038164]
[16.0, 10.981664451374458, 1.2782356660108654]
[15.0, 11.659969594366313, 0.9238316977083888]
[17.0, 8.033062515287606, 1.3250390169983148]
[18.0, 18.981592063656336, 1.6094102771441563]
[15.0, 15.543718188792193, 1.2628487317952892]
[15.0, 5.708105806056832, 2.2435930907680928]
[17.0, 16.88419171552464, 1.5576879646413533]
[17.0, 8.6479272037018, 1.1625740735001573]
[16.0, 16.57334287067188, 1.6806611823420308]
[18.0, 16.45776136587004, 1.599424076132399]
[18.0, 3.777403735257088, 1.2738181762310288]
[17.0, 14.022822627671538, 2.210289203345338]
[16.0, 5.812859386130622, 1.0085719028530793]
[18.0, 5.949853399853364, 0.968725634893168]
[17.0, 5.926961537611614, 2.681277359272072]
[15.0, 14.511364951198964, 2.4013738525578114]
[18.0, 4.596520835850722, 2.376854346050859]
